405	1
323	2
893	3
6041	4
1	5
9500	6
1432	7
706	8
7136	9
2784	10
295	11
9677	12
178	13
264	14
6981	15
240	16
3605	17
5206	18
9363	19
2606	20
2182	21
2056	22
290	23
7840	24
9644	25
4115	26
6266	27
6365	28
6652	29
9529	30
3620	31
8360	32
4883	33
1203	34
1243	35
2731	36
3160	37
4659	38
2152	39
3170	40
9741	41
1190	42
5015	43
1249	44
2270	45
1580	46
6077	47
2138	48
129	49
434	50
2395	51
8929	52
7377	53
6625	54
8538	55
506	56
438	57
7072	58
1269	59
440	60
8344	61
2446	62
2426	63
2427	64
4192	65
9236	66
8380	67
3230	68
3168	69
1418	70
7213	71
6518	72
2222	73
6107	74
97	75
1985	76
672	77
8485	78
9622	79
180	80
3679	81
3842	82
2910	83
8341	84
9771	85
4207	86
8802	87
6599	88
8033	89
1517	90
3610	91
3362	92
8714	93
7116	94
3558	95
6375	96
5287	97
4138	98
6452	99
1390	100
2749	101
1842	102
7574	103
8312	104
1602	105
8699	106
5121	107
2755	108
4358	109
7294	110
8677	111
814	112
5189	113
7715	114
9737	115
5526	116
7460	117
7773	118
7761	119
8792	120
4330	121
2448	122
1858	123
1665	124
1643	125
1819	126
1667	127
5573	128
1846	129
9283	130
5763	131
7262	132
2165	133
8205	134
3200	135
1401	136
2147	137
7713	138
3034	139
3885	140
367	141
3518	142
1512	143
4329	144
1606	145
1798	146
1655	147
1961	148
1172	149
7211	150
8575	151
7221	152
2587	153
8359	154
2220	155
4186	156
2268	157
9402	158
9187	159
9041	160
3003	161
1795	162
7445	163
250	164
1708	165
9255	166
8491	167
8477	168
8243	169
7683	170
6684	171
634	172
4771	173
5497	174
8357	175
704	176
2851	177
318	178
4038	179
6800	180
9395	181
8069	182
9577	183
2460	184
4134	185
7207	186
9027	187
9014	188
4152	189
3040	190
4515	191
366	192
3288	193
7497	194
9106	195
2672	196
7498	197
1675	198
9416	199
3275	200
4737	201
8278	202
404	203
6864	204
8725	205
1003	206
7702	207
1987	208
7720	209
4043	210
1506	211
1354	212
4475	213
5857	214
5965	215
7781	216
2803	217
7096	218
4004	219
4634	220
770	221
543	222
1817	223
8790	224
4363	225
3045	226
7174	227
7122	228
9805	229
9405	230
2603	231
7763	232
6300	233
7187	234
8983	235
3826	236
6535	237
1194	238
154	239
8219	240
2115	241
7176	242
2055	243
576	244
4335	245
3631	246
9288	247
5214	248
5381	249
950	250
4754	251
5124	252
8472	253
3225	254
2583	255
